kode_lelang,nama_lelang,kode_rup,tanggal_pembuatan,keterangan,tahapan_lelang,instansi,satuan_kerja,kategori,metode_pengadaan,metode_kualifikasi,metode_dokumen,metode_evaluasi,tahun_anggaran,tahun,pagu,hps,cara_pembayaran,pembebanan_ta,sumber_pendanaan,lokasi,kualifikasi_usaha,peserta_lelang,agency,satker,nama_pemenang,alamat,npwp,hasil_negosiasi,harga_penawaran,harga_terkoreksi,gagal_lelang
4186260,Perencanaan Air bersih,11538886,2017-05-17,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,950427500,247350000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,DPKP3 Kota Bandung - Bandung (Kota),NA,38,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,cv. bagus darajat,KOMP KOPO PERMAI I BLOK V NO. 7 SUKAMENAK BANDUNG  - Bandung (Kab.) - Jawa Barat,01.778.444.8-445.000,NA,0,0,Tidak
4204260,Belanja Jasa Tenaga Pengamanan,12554670,2017-05-23,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Lainnya,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017,2017,1610400000,966240000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,"Dinas Perumahan dan Kawasan Permukiman, Pertanahan dan Pertamanan Kota Bandung - Bandung (Kota)",Perusahaan Kecil dan Non Kecil,26,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,PT. HEKSA GARDA UTAMA,"Jl. Kencana Wangi Utara No. 1, Cijawura, Kec. Buahbatu  - Bandung (Kota) - Jawa Barat",02.789.118.3-429.000,NA,935834400,0,Tidak
4154260,Prencanaan Sanitasi,11539567,2017-05-04,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,1094205000,468505000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,39,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,cv. bagus darajat,KOMP KOPO PERMAI I BLOK V NO. 7 SUKAMENAK BANDUNG  - Bandung (Kab.) - Jawa Barat,01.778.444.8-445.000,NA,0,0,Tidak
4150260,Perencanaan Jalan dan drainase,11538589,2017-05-04,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Pascakualifikasi,Satu File,Pagu Anggaran,APBD 2017,2017,557040000,148170000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,33,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,PT. SYAPRIL JANIZAR,Komp. Griya Winaya B-19 Kel. Pasirwangi  - Bandung (Kota) - Jawa Barat,31.816.477.9-429.000,NA,140910000,140910000,Tidak
4118260,Penyusunan AMDAL Rumah Deret Tamansari,10880318,2017-04-13,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,750000000,367012000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,29,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,PT. CITRAWEES SALAWASNA,Jl. Sanggar Kencana III No. 1 Bandung  - Bandung (Kota) - Jawa Barat,01.691.614.0-429.000,NA,0,0,Tidak
4439260,Pengawasan Drainase dan Jalan Lingkungan,12649056,2017-08-03,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Pascakualifikasi,Satu File,Biaya Terendah,APBD 2017,2017,508398000,154770000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,27,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,CV.ERTIGA,Jl.Sukarajin II Gg.Sastrodiharjo III No.10 Bandung  - Bandung (Kota) - Jawa Barat,31.638.215.9-423.000,NA,124025000,124025000,Tidak
4097260,Penyusunan DED dan AMDAL Rusunawa/Apartemen Rakyat Derwati,10880200,2017-04-19,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,1450000000,1105280000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kel. Derwati Kec. Rancasari Kota Bandung - Bandung (Kota),NA,26,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,PT. Yodya Karya (Persero) Cabang Bandung,Jl. PHH Mustofa No. 39 Suropati Core Blok K No. 11  - Bandung (Kota) - Jawa Barat,01.001.616.0-422.001,NA,0,0,Tidak
4249260,"Tenaga Pengamanan Rusunawa Cingised, Rancacili dan Sadang Serang",12404146,2017-06-06,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Lainnya,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017,2017,664290000,362340000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Kecil,20,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,PT.PERDANA SATYA NUGRAHA,Jl.Jupiter Utama Blok E-2 No.10 Margahayu Raya Bandung  - Bandung (Kota) - Jawa Barat,21.120.164.5-429.000,NA,358037896,358037896,Tidak
4123260,Manajemen Konstruksi Pembangunan Struktur Rusun Rancacili,11040654,2017-04-18,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,706058760,413998000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kel. Derwati Kec. Rancasari Kota Bandung - Bandung (Kota),NA,17,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,CV.GRIYA LOKA,Jalan Adipatiukur No.74 Baleendah Kabupaten Bandung  - Bandung (Kab.) - Jawa Barat,01.448.160.0-444.000,NA,0,0,Tidak
4498260,Gerbang Komplek Sunda Kujang Kencana Bandung Kulon,12787753,2017-08-25,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017,2017,841931481,589997595,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,kota bandung - Bandung (Kota),Perusahaan Kecil,53,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,CV LAURA,JL. CIKUTRA NO 179 RT 04 RW 03 NEGLASARI  - Bandung (Kota) - Jawa Barat,02.779.111.0-423.000,NA,495304000,0,Tidak
4248260,"Tenaga Kebersihan (Cleaning Service) Rusunawa Rancacili, Tenaga Kebersihan (Cleaning Service) Rusunawa Cingised, Tenaga Kebersihan (Cleaning Service) Rusunawa Sadang Serang",12404121,2017-06-06,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Lainnya,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017,2017,516670000,281820000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Kecil,20,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,PT. NETTOYAGE SERVICES INDONESIA,JL.SUKASARI V no.E-5 SURYA SUMANTRI KOTA BANDUNG  - Bandung (Kota) - Jawa Barat,71.353.873.4-428.000,NA,273365400,273365400,Tidak
4205260,Belanja Jasa Cleaning Service,12481238,2017-05-23,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Lainnya,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017,2017,536800000,322080000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,"Dinas Perumahan dan Kawasan Permukiman, Pertanahan dan Pertamanan Kota Bandung - Bandung (Kota)",Perusahaan Kecil dan Non Kecil,32,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,PT. MANGLAYANG BERSEMI,"DSN. CIBEUSI NO. 31 A RT.003 RW.001 KEL. CIBEUSI KEC. JATINANGOR SUMEDANG, JAWA BARAT  - Sumedang (Kab.) - Jawa Barat",66.059.884.8-446.000,NA,315305304,0,Tidak
4185260,Penyusunan Pencapaian Standar Pelayanan Minimal Sektor Permukiman,11540197,2017-05-17,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,445500000,243667000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,19,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,PT. SELARAS MULTIARSI KONSULTAN,Jl. Saturnus Selatan VI No. 16 Bandung  - Bandung (Kota) - Jawa Barat,31.166.873.5-429.000,NA,0,0,Tidak
4331260,Konsultan Pengawas Babakan Siliwangi,12581889,2017-07-07,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,567733100,388837000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,29,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,PT. MARGA SARANA BHUMI,Jl. Karang Pasundan V No.18 RT 05 RW 03 Jati Endah Cilengkang Jawa Barat  - Bandung (Kab.) - Jawa Barat,02.480.884.2-444.000,NA,0,0,Tidak
4519260,Belanja Konsultansi Penelitian (Penyusunan Raperwal Penyediaan dan Penyerahan Prasarana Sarana dan Utilitas Rumah Susun),12771388,2017-08-29,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Sederhana,Pascakualifikasi,Satu File,Biaya Terendah,APBD 2017,2017,243258500,128951000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Rumah Susun yang ada di Wilayah Kota Bandung - Bandung (Kota),NA,10,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,PT. Sisarti Baksya Asasta,Jalan Ekologi No. 26 Bandung  - Bandung (Kota) - Jawa Barat,31.552.819.0-423.000,NA,119152000,0,Tidak
4496260,Gerbang Komplek Sunda Kujang Kencana Bojongloa Kidul,12787804,2017-08-25,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017,2017,631448610,517859114,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,kota bandung - Bandung (Kota),Perusahaan Kecil,50,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,CV  KARYA SETIA,JL. SUKASIRNA NO. 178 PADASUKA BANDUNG  - Bandung (Kota) - Jawa Barat,01.455.876.1-423.000,NA,414193604,414193604,Tidak
4499260,Gerbang Komplek Sunda Kujang Kencana Bojongloa Kaler,12787782,2017-08-25,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017,2017,526207175,421923464,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,kota bandung - Bandung (Kota),Perusahaan Kecil,51,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,cv.makmur jaya agung,jl.melati v E-23 no. 146 rt. 004 RW.005 kel. melati wangi-kec. cilengkrang kab bandung-jawa barat  - Bandung (Kab.) - Jawa Barat,03.194.798.9-444.000,NA,354743679,354743000,Tidak
4178260,Konsultan Pengawasan Pembangunan Alun-Alun Cicendo,12419109,2017-05-16,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,581813100,485188000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Taman Alun-Alun Cicendo - Bandung (Kota),NA,30,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,PT. MULTIE GEMMA OETAMA,PERUM JATIJAJAR BLOK C.8 NO.6 RT 04/RW.11 KEL.JATIJAJAR KEC.TAPOS  - Depok (Kota) - Jawa Barat,21.080.711.1-412.000,NA,0,0,Tidak
4162260,Belanja Jasa Konsultansi Perencanaan,11735930,2017-05-05,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,297727500,209140000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,34,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,PT. ALOCITA MANDIRI,Jl. Pratista Barat 7 No. 4 Antapani Kidul  - Bandung (Kota) - Jawa Barat,01.555.547.7-429.000,NA,0,0,Tidak
4098260,Penyusunan DED AMDAL dan Kajian FS Rusunawa/ Apartemen Rakyat (DED DAN AMDAL BAGUSRANGIN),10882483,2017-04-20,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,1056465300,971150000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,23,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,PT. ARIA GRAHA,Jl. Bola Volley No. 5 RT 009/010 Arcamanik  - Bandung (Kota) - Jawa Barat,01.216.220.2-441.000,NA,0,0,Tidak
4623260,Belanja Bibit Pohon untuk Penyulaman Penghijauan,12826940,2017-10-27,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Pengadaan Barang,e-Lelang Sederhana,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017   ,2017,324335000,251033700,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN KOTA BANDUNG - Bandung (Kota),Perusahaan Kecil,45,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,PT.TUNAS DAUN MAS,JL. MOH. ALIF IV 8B RT.03 RW.05 KEL.KUKUSAN KEC. BEJI  - Depok (Kota) - Jawa Barat,31.526.279.0-412.000,NA,165467500,165467500,Tidak
4189260,Penyusunan DED AMDAL dan Kajian FS Rusunawa/ Apartemen Rakyat,10880412,2017-05-17,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,980000000,909055000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Sadang Serang - Bandung (Kota),NA,27,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,PT. Matriks Centrisindo,Jl. Mekar Mulya B-15A Mekar Mulya Panyileukan Bandung  - Bandung (Kota) - Jawa Barat,02.629.607.9-429.000,NA,0,0,Tidak
4262260,Pemeliharaan Taman di Kecamatan Cicendo,12591286,2017-06-14,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017,2017,534902493,464840200,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kecamatan Cicendo - Bandung (Kota),Perusahaan Kecil,48,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Graha Kencana,"Jl. Garunggang Kulon No. 42, Kodya Bandung  - Bandung (Kota) - Jawa Barat",02.567.807.9-428.000,NA,369296100,369295000,Tidak
4203260,DED Penataan Taman Maluku Tahap 2,12419033,2017-05-24,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,318273450,260056500,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Taman Maluku - Bandung (Kota),NA,16,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,PT.PRAHASTA CAKRA UTAMA,PERUMAHAN BAROS INDAH NO. 05 RT.02 RW.03 KELURAHAN UTAMA KECAMATAN CIMAHI SELATAN  - Cimahi (Kota) - Jawa Barat,31.668.495.0-421.000,NA,0,0,Tidak
4282260,Konsultan Pengawas Penataan Taman Tegallega Tahap 2,12656001,2017-06-20,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,370150000,312400000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Taman Tegallega - Bandung (Kota),NA,21,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,CV. DUTA GRAHA CONSULTANT,Jl. Desa Cileunyi Kulon Kp. Cibagbagan No. 26 Cileunyi Kab. Bandung  - Indramayu (Kab.) - Jawa Barat,02.033.330.8-437.000,NA,0,0,Tidak
4354260,Penyusunan Raperwal Pengendalian Rumah Susun Milik dan Rumah Susun Komersial,12727337,2017-07-19,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,416380800,364333000,Lump Sum,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),NA,17,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,PT. MATRASARAKAN SINERGITA,Jl. Panyawangan VI No 23 RT01 RW09 Kelurahan Cipadung Kulon Kecamatan Panyileukan  - Bandung (Kota) - Jawa Barat,70.283.126.4-429.000,NA,0,0,Tidak
4500260,Gerbang Komplek Sunda Kujang Kencana Astanaanyar,12787865,2017-08-25,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017,2017,631448610,589334607,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,kota bandung - Bandung (Kota),Perusahaan Kecil,68,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,ANTAPPADA CV,JLN. KERTAWINANGUN III NO.75 BLOK IV PERUMAHAN BUMI KERTASARI CIAMIS  - Ciamis (Kab.) - Jawa Barat,01.243.587.1-442.000,NA,494584000,494574000,Tidak
4497260,Gerbang Komplek Sunda Kujang Kencana Babakan Ciparay,12787730,2017-08-25,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017,2017,631448610,589852129,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Kota Bandung - Bandung (Kota),Perusahaan Kecil,49,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,CV. ALKAWANI,JL. VILLA ASRI TENGAH 1 NO. 6 BANDUNG  - Bandung (Kota) - Jawa Barat,31.176.344.5-423.000,NA,495237000,495237000,Tidak
4613260,Penataan Taman Kandaga Puspa,12697594,2017-10-11,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Pekerjaan Konstruksi,e-Lelang Pemilihan Langsung,Pascakualifikasi,Satu File,Sistem Gugur,APBD 2017   ,2017,701088236,663595000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Taman Kandaga Puspa - Bandung (Kota),Perusahaan Kecil,62,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,TANDANG MAKALANGAN,Sukamantri I No. 175/144D RT. 002 RW. 010 Sukaluyu Bandung  - Bandung (Kota) - Jawa Barat,31.424.977.2-423.000,NA,530919000,531976000,Tidak
4257260,Konsultan Pengawas Renovasi dan Pembangunan Gedung Kantor,11626968,2017-06-09,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,250300600,217448000,Persentase,Tahun Tunggal,Pengadaan Tunggal,Kantor DPKP3 Kota Bandung - Bandung (Kota),NA,20,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,cv. bagus darajat,KOMP KOPO PERMAI I BLOK V NO. 7 SUKAMENAK BANDUNG  - Bandung (Kab.) - Jawa Barat,01.778.444.8-445.000,NA,0,0,Tidak
4159260,Manajemen Konstruksi - Pembangunan Apartemen Rakyat AR.02.05 - Tahap II,11040126,2017-05-05,NA,Lelang Sudah Selesai,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,Jasa Konsultansi Badan Usaha,e-Seleksi Umum,Prakualifikasi,Dua File,Kualitas dan Biaya,APBD 2017,2017,412626984,380919000,Harga Satuan,Tahun Tunggal,Pengadaan Tunggal,Rancacili Kelurahan Derwati Kecamatan Rancasari Kota Bandung - Bandung (Kota),NA,14,Pemerintah Daerah Kota Bandung,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN PERTANAHAN DAN PERTAMANAN,PT. ALOCITA MANDIRI,Jl. Pratista Barat 7 No. 4 Antapani Kidul  - Bandung (Kota) - Jawa Barat,01.555.547.7-429.000,NA,0,0,Tidak
